,항목명,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월
1782,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1783,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1784,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1785,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1786,기타수익,,,,,,,,,,dart_OtherGains,
1787,기타비용,,,,,,,,,,dart_OtherLosses,
1788,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1789,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
1790,지분법이익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
1791,지분법손실,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
1792,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1793,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1794,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1795,   지배기업 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1796,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1797,주당순이익(손실),,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1798,   기본주당순이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1799,   희석주당순이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1800,영업수익,,,,,,,,,,ifrs-full_Revenue,
1801,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
1802,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
1803,기타수익,,,,,,,,,,dart_OtherGains,
1804,기타비용,,,,,,,,,,dart_OtherLosses,
1805,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1806,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1807,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1808,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1809,당기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
1810,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1811,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1812,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1813,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1814,   기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1815,매출액,,,,,,,,,,ifrs-full_Revenue,
1816,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1817,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1818,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1819,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1820,기타수익,,,,,,,,,,dart_OtherGains,
1821,기타비용,,,,,,,,,,dart_OtherLosses,
1822,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1823,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1824,관계기업 손익,,,,,,,,,,,
1825,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1826,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1827,계속영업당기순손실,,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
1828,중단영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
1829,당기순손실,,,,,,,,,,ifrs-full_ProfitLoss,
1830,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1831,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1832,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1833,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1834,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1835,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
1836,      중단영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
1837,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1838,      계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
1839,      중단영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,
1840,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1841,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1842,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1843,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1844,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
1845,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1846,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
1847,지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
1848,기타수익,,,,,,,,,,dart_OtherGains,
1849,기타비용,,,,,,,,,,dart_OtherLosses,
1850,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1851,법인세비용(이익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1852,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1853,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1854,   지배기업 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1855,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1856,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1857,   기본및희석주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1858,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1859,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1860,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1861,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1862,지분법이익(손실),,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
1863,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1864,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1865,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
1866,기타이익,,,,,,,,,,dart_OtherGains,
1867,기타손실,,,,,,,,,,dart_OtherLosses,
1868,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1869,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1870,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
1871,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1872,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1873,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1874,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1875,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1876,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1877,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
1878,      중단영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
1879,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1880,      계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
1881,      중단영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,
1882,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1883,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1884,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1885,판매비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1886,관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1887,경상연구개발비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1888,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1889,   금융이익,,,,,,,,,,,
1890,   금융원가,,,,,,,,,,dart_GainsOnForeignExchangeTranslationsFinancialIncome,
1891,   지분법투자손익,,,,,,,,,,,
1892,   기타영업외이익,,,,,,,,,,,
1893,   기타영업외비용,,,,,,,,,,dart_OtherFinancialExpenses,
1894,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1895,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1896,계속영업연결당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
1897,중단영업손익,,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
1898,연결분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1899,분기순이익(손실)의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1900,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1901,      계속영업손익,,,,,,,,,,,
1902,      중단영업손익,,,,,,,,,,,
1903,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1904,지배기업 소유주지분에 대한 주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1905,   기본 및 희석주당순이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1906,   계속영업 기본주당순손익,,,,,,,,,,,
1907,   중단영업 기본주당순손익,,,,,,,,,,,
1908,매출액,,,,,,,,,,ifrs-full_Revenue,
1909,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1910,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1911,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1912,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
1913,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1914,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
1915,지분법투자이익,,,,,,,,,,ifrs-full_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,
1916,기타영업외수익,,,,,,,,,,dart_OtherGains,
1917,기타영업외비용,,,,,,,,,,dart_OtherLosses,
1918,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1919,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1920,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1921,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1922,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1923,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1924,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1925,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1926,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1927,매출액,,,,,,,,,,ifrs-full_Revenue,
1928,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1929,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1930,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1931,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
1932,금융이익,,,,,,,,,,ifrs-full_FinanceIncome,
1933,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
1934,지분법투자이익,,,,,,,,,,ifrs-full_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,
1935,기타영업외수익,,,,,,,,,,dart_OtherGains,
1936,기타영업외비용,,,,,,,,,,dart_OtherLosses,
1937,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1938,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1939,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
1940,분기순이익의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1941,   지배기업의 소유주,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1942,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1943,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1944,   기본 및 희석주당순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1945,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1946,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1947,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1948,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1949,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1950,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1951,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
1952,기타영업외이익,,,,,,,,,,dart_OtherGains,
1953,기타영업외손실,,,,,,,,,,dart_OtherLosses,
1954,지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
1955,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1956,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1957,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1958,분기순이익(손실)의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1959,   지배기업의 소유주에게 귀속되는 분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1960,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1961,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1962,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1963,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1964,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1965,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1966,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1967,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1968,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1969,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1970,기타수익,,,,,,,,,,dart_OtherGains,
1971,기타비용,,,,,,,,,,dart_OtherLosses,
1972,관계기업투자이익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
1973,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1974,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1975,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1976,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1977,   지배기업 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1978,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1979,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1980,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1981,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1982,   구형우선주 기본주당이익,,,,,,,,,,,
1983,   구형우선주 희석주당이익,,,,,,,,,,,
1984,매출액,,,,,,,,,,ifrs-full_Revenue,
1985,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1986,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1987,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1988,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1989,기타수익,,,,,,,,,,dart_OtherGains,
1990,기타비용,,,,,,,,,,dart_OtherLosses,
1991,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1992,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1993,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1994,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1995,분기순이익(손실)의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1996,   지배기업의 소유주 귀속 분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1997,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1998,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1999,   기본및희석주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2000,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
2001,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2002,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2003,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2004,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2005,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2006,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2007,기타수익,,,,,,,,,,dart_OtherGains,
2008,기타비용,,,,,,,,,,dart_OtherLosses,
2009,기타손실,,,,,,,,,,dart_OtherLosses,
2010,   관계기업/공동기업투자손상차손,,,,,,,,,,dart_ImpairmentLossesOnAssociates,
2011,   종속기업투자주식처분손실,,,,,,,,,,dart_LossesOnSaleOfInvestmentsInSubsidiaries,
2012,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2013,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2014,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
2015,   지배기업소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
2016,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
2017,중단영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
2018,   지배기업소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
2019,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
2020,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2021,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
2022,   지배기업의 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
2023,   비지배지분 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
2024,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2025,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2026,      계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
2027,      중단영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,
2028,   계속사업 기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
2029,매출액,,,,,,,,,,ifrs-full_Revenue,
2030,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2031,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2032,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2033,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2034,기타이익,,,,,,,,,,dart_OtherGains,
2035,기타비용,,,,,,,,,,dart_OtherLosses,
2036,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2037,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2038,관계기업에대한지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
2039,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2040,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2041,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2042,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
2043,   지배기업지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
2044,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
2045,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2046,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2047,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2048,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
2049,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2050,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2051,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2052,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2053,기타이익,,,,,,,,,,dart_OtherGains,
2054,기타손실,,,,,,,,,,dart_OtherLosses,
2055,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2056,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2057,지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
2058,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2059,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2060,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2061,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
2062,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
2063,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
2064,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2065,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2066,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
2067,매출액,,,,,,,,,,ifrs-full_Revenue,
2068,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2069,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2070,판매비와 관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2071,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
2072,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2073,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2074,기타수익,,,,,,,,,,dart_OtherGains,
2075,기타비용,,,,,,,,,,dart_OtherLosses,
2076,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2077,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2078,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
2079,   지배기업의 소유주,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
2080,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
2081,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2082,   기본 및 희석 주당순이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2083,매출액,,,,,,,,,,ifrs-full_Revenue,
2084,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2085,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2086,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2087,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
2088,기타수익,,,,,,,,,,dart_OtherGains,
2089,기타비용,,,,,,,,,,dart_OtherLosses,
2090,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2091,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2092,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2093,법인세비용(수익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2094,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
2095,당기순이익의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
2096,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
2097,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
2098,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
2099,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2100,매출액,,,,,,,,,,ifrs-full_Revenue,
2101,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
2102,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
2103,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
2104,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
2105,기타수익,,,,,,,,,,dart_OtherGains,
2106,기타비용,,,,,,,,,,dart_OtherLosses,
2107,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
2108,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
2109,지분법이익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
2110,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
2111,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
2112,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
2113,중단영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
2114,당기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
2115,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
