,항목명,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월
22557,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
22558,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
22559,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
22560,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
22561,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
22562,기타이익,,,,,,,,,,dart_OtherGains,
22563,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
22564,기타손실,,,,,,,,,,dart_OtherLosses,
22565,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
22566,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
22567,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
22568,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
22569,   지배회사지분 순이익(손실),,,,,,,,,,,
22570,   비지배지분 순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
22571,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
22572,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
22573,      확정급여제도의 재측정손익(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
22574,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
22575,      해외사업장환산외환차이(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
22576,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
22577,   지배회사지분 총포괄이익,,,,,,,,,,,
22578,   비지배지분 총포괄이익,,,,,,,,,,,
22579,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
22580,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
22581,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
22582,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
22583,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
22584,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
22585,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
22586,기타이익,,,,,,,,,,dart_OtherGains,
22587,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
22588,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
22589,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
22590,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
22591,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
22592,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
22593,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
22594,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
22595,      확정급여제도의 재측정손익(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
22596,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
22597,      해외사업장환산외환차이(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
22598,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
22599,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
22600,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
22601,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
22602,"   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,
22603,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
22604,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
22605,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
22606,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
22607,      계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
22608,매출액,,,,,,,,,,ifrs-full_Revenue,
22609,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
22610,매출총이익(손실),,,,,,,,,,ifrs-full_GrossProfit,
22611,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
22612,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
22613,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
22614,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
22615,기타수익,,,,,,,,,,dart_OtherGains,
22616,기타비용,,,,,,,,,,dart_OtherLosses,
22617,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
22618,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
22619,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
22620,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
22621,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
22622,   순확정급여부채의 재측정요소,,,,,,,,,,,
22623,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
22624,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
22625,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
22626,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
22627,매출액,,,,,,,,,,ifrs-full_Revenue,
22628,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
22629,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
22630,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
22631,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
22632,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
22633,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
22634,기타영업외손익,,,,,,,,,,dart_OtherGains,
22635,관계기업손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
22636,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
22637,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
22638,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
22639,분기순이익의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
22640,   지배기업소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
22641,   비지배주주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
22642,세후기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
22643,   당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
22644,      순확정급여부채 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
22645,      기타포괄손익-공정가치금융자산 평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
22646,   당기손익으로 재분류될 수 있는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
22647,      관계기업기타포괄손익지분,,,,,,,,,,ifrs-full_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,
22648,      해외사업환산손익,,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
22649,분기총포괄이익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
22650,분기총포괄이익의 귀속,,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
22651,   지배기업소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
22652,   비지배주주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
22653,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
22654,   보통주기본주당순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
22655,   우선주기본주당순이익,,,,,,,,,,,
22656,매출액,,,,,,,,,,ifrs-full_Revenue,
22657,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
22658,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
22659,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
22660,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
22661,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
22662,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
22663,기타영업외손익,,,,,,,,,,dart_OtherGains,
22664,관계기업손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
22665,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
22666,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
22667,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
22668,분기순이익의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
22669,   지배기업의소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
22670,   비지배주주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
22671,세후기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
22672,   당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
22673,      순확정급여부채의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
22674,      기타포괄손익-공정가치금융자산평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
22675,   당기손익으로 재분류될 수 있는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
22676,      관계기업기타포괄손익지분,,,,,,,,,,ifrs-full_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,
22677,      해외사업환산손익,,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
22678,분기총포괄이익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
22679,분기총포괄이익의 귀속,,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
22680,   지배기업소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
22681,   비지배주주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
22682,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
22683,   보통주기본주당분기순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
22684,   우선주기본주당분기순이익,,,,,,,,,,,
22685,매출액,,,,,,,,,,ifrs-full_Revenue,
22686,   제품매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsProduct,
22687,   상품매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsMerchandise,
22688,   재료매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsRawMaterial,
22689,   용역매출액,,,,,,,,,,dart_RevenueFromServices,
22690,   기타매출액,,,,,,,,,,ifrs-full_OtherRevenue,
22691,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
22692,   제품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsProduct,
22693,   상품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsMerchandises,
22694,   재료매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsRawMaterial,
22695,   용역매출원가,,,,,,,,,,dart_CostOfSalesFromServices,
22696,   기타매출원가,,,,,,,,,,dart_OtherCostOfSales,
22697,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
22698,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
22699,   급여,,,,,,,,,,dart_SalariesWages,
22700,   퇴직급여,,,,,,,,,,dart_ProvisionForSeveranceIndemnities,
22701,   복리후생비,,,,,,,,,,dart_EmployeeBenefits,
22702,   감가상각비,,,,,,,,,,dart_DepreciationExpense,
22703,   세금과공과,,,,,,,,,,dart_TaxesDues,
22704,   광고선전비,,,,,,,,,,dart_AdvertisingExpenses,
22705,   여비교통비,,,,,,,,,,dart_TravelExpenses,
22706,   통신비,,,,,,,,,,dart_CommunicationExpenses,
22707,   소모품비,,,,,,,,,,dart_SupplyExpenses,
22708,   보험료,,,,,,,,,,dart_InsurancePremiums,
22709,   접대비,,,,,,,,,,dart_EntertainmentExpenses,
22710,   지급수수료,,,,,,,,,,dart_Commissions,
22711,   회의비,,,,,,,,,,dart_ConferenceExpenses,
22712,   차량유지비,,,,,,,,,,dart_VehicleMaintenanceExpenses,
22713,   수도광열비,,,,,,,,,,dart_UtilityExpenses,
22714,   도서인쇄비,,,,,,,,,,dart_PublicationExpenses,
22715,   교육훈련비,,,,,,,,,,dart_TrainingExpenses,
22716,   견본품비,,,,,,,,,,dart_SamplesExpenses,
22717,   운반비,,,,,,,,,,dart_FreightExpenses,
22718,   대손상각비(대손충당금환입),,,,,,,,,,dart_BadDebtExpenses,
22719,   임차료,,,,,,,,,,dart_RentalExpenses,
22720,   외주용역비,,,,,,,,,,dart_OutsourcingExpenses,
22721,   무형자산상각비,,,,,,,,,,dart_AmortisationExpense,
22722,   수출비,,,,,,,,,,dart_ExportOverallExpense,
22723,   수선비,,,,,,,,,,dart_RepairExpenses,
22724,   건물관리비,,,,,,,,,,dart_BuildingMaintenanceExpenses,
22725,   경상개발비,,,,,,,,,,dart_OrdinaryDevelopmentExpense,
22726,   전력비,,,,,,,,,,dart_ElectricPowerExpense,
22727,   위생용역비,,,,,,,,,,,
22728,   잡비,,,,,,,,,,dart_MiscellaneousExpenses,
22729,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
22730,기타이익,,,,,,,,,,dart_OtherGains,
22731,기타손실,,,,,,,,,,dart_OtherLosses,
22732,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
22733,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
22734,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
22735,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
22736,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
22737,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
22738,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
22739,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
22740,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
22741,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
22742,      기타포괄손익 공정가치 측정 금융자산 평가손익(세후기타포괄손익),,,,,,,,,,,
22743,      기타포괄손익 공정가치 측정 금융자산 처분손익(세후기타포괄손익),,,,,,,,,,,
22744,      보험수리적손익(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
22745,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
22746,      이자율스왑평가손익(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,
22747,      통화스왑평가손익(세후기타포괄손익),,,,,,,,,,,
22748,      지분법자본변동(세후기타포괄손익),,,,,,,,,,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,
22749,      유형자산재평가손익(세후기타포괄손익),,,,,,,,,,,
22750,      해외사업장환산외환차이(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
22751,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
22752,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
22753,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
22754,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
22755,매출액,,,,,,,,,,ifrs-full_Revenue,
22756,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
22757,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
22758,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
22759,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
22760,기타영업외수익,,,,,,,,,,dart_OtherGains,
22761,기타영업외비용,,,,,,,,,,dart_OtherLosses,
22762,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
22763,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
22764,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
22765,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
22766,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
22767,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
22768,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
22769,      해외사업환산손익,,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
22770,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
22771,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
22772,   지배기업 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
22773,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
22774,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
22775,   지배기업 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
22776,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
22777,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
22778,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
22779,매출액,,,,,,,,,,ifrs-full_Revenue,
22780,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
22781,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
22782,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
22783,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
22784,기타수익,,,,,,,,,,dart_OtherGains,
22785,기타비용,,,,,,,,,,dart_OtherLosses,
22786,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
22787,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
22788,관계기업투자손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
22789,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
22790,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
22791,당기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
22792,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
22793,   후속적으로 당기손익으로 재분류될 수 있는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
22794,      해외사업환산손익,,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
22795,      지분법자본변동,,,,,,,,,,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,
22796,   후속적으로 당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
22797,      확정급여제도의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
22798,      기타포괄손익-공정가치 측정 금융자산 평가손익,,,,,,,,,,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,
22799,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
22800,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
22801,   지배기업주주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
22802,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
22803,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
22804,   지배기업주주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
22805,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
22806,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
22807,   기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
22808,   희석주당이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
22809,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
22810,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
22811,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
22812,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
22813,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
22814,기타이익,,,,,,,,,,dart_OtherGains,
22815,기타손실,,,,,,,,,,dart_OtherLosses,
22816,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
22817,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
22818,지분법이익(손실),,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
22819,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
22820,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
22821,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
22822,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
22823,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
22824,      해외사업장환산외환차이(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
22825,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
22826,      확정급여제도의 재측정손익(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
22827,      기타포괄손익-공정가치 측정 금융자산 평가손익(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,
22828,      기타포괄손익관련법인세,,,,,,,,,,,
22829,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
22830,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
22831,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
22832,총 포괄손익의 귀속 [abstract],,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToAbstract,
22833,"   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",,,,,,,,,,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,
22834,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
22835,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
22836,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
22837,매출액,,,,,,,,,,ifrs-full_Revenue,
22838,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
22839,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
22840,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
22841,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
22842,기타수익,,,,,,,,,,dart_OtherGains,
22843,기타비용,,,,,,,,,,dart_OtherLosses,
22844,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
22845,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
22846,지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
22847,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
22848,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
22849,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
22850,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
22851,   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
22852,      매도가능금융자산평가손익(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,
22853,      해외사업장환산외환차이(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,
22854,      지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),,,,,,,,,,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
