,항목명,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월
41196,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
41197,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
41198,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
41199,   당기손익으로 재분류되지 않는 항목(세전기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,
41200,      확정급여제도의 재측정손익(세전기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
41201,   당기손익으로 재분류될 수 있는 항목(세전기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,
41202,      매도가능금융자산평가손익(세전기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsBeforeTax,
41203,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
41204,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
41205,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
41206,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
41207,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
41208,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
41209,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
41210,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
41211,기타이익,,,,,,,,,,dart_OtherGains,
41212,기타비용,,,,,,,,,,dart_OtherLosses,
41213,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
41214,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
41215,지분법이익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
41216,지분법손실,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
41217,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
41218,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
41219,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
41220,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
41221,   당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
41222,      확정급여제도의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
41223,      기타포괄손익-공정가치 측정 금융자산,,,,,,,,,,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,
41224,      법인세효과,,,,,,,,,,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,
41225,   당기손익으로 재분류될 수 있는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
41226,      지분법자본변동,,,,,,,,,,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,
41227,      기타포괄손익-공정가치금융자산,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
41228,      법인세효과,,,,,,,,,,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,
41229,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
41230,지배기업소유주지분주당순이익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
41231,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
41232,매출,,,,,,,,,,ifrs-full_Revenue,
41233,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
41234,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
41235,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
41236,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
41237,지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
41238,기타수익,,,,,,,,,,dart_OtherGains,
41239,기타비용,,,,,,,,,,dart_OtherLosses,
41240,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
41241,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
41242,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
41243,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
41244,당기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
41245,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
41246,   후속적으로 당기손익으로 재분류되는 포괄손익,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
41247,      지분법자본변동,,,,,,,,,,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,
41248,      부의지분법자본변동,,,,,,,,,,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,
41249,   후속적으로 당기손익으로 재분류되지 않는 포괄손익,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
41250,      확정급여제도의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
41251,      기타포괄손익-공정가치측정금융자산평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
41252,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
41253,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
41254,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
41255,영업수익,,,,,,,,,,ifrs-full_Revenue,
41256,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
41257,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
41258,기타수익,,,,,,,,,,dart_OtherGains,
41259,기타비용,,,,,,,,,,dart_OtherLosses,
41260,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
41261,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
41262,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
41263,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
41264,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
41265,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
41266,   당기손익으로 재분류되는 지분법 적용대상 관계기업과 공동기업의 세후기타포괄손익에 대한 지분,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
41267,      기타포괄손익-공정가치 측정 금융자산 평가손익(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,
41268,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
41269,      순확정급여의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
41270,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
41271,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
41272,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
41273,매출액,,,,,,,,,,ifrs-full_Revenue,
41274,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
41275,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
41276,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
41277,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
41278,영업외손익,,,,,,,,,,ifrs-full_FinanceIncome,
41279,   기타수익,,,,,,,,,,ifrs-full_OtherRevenue,
41280,   기타비용,,,,,,,,,,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,
41281,   금융수익,,,,,,,,,,dart_OtherFinancialIncome,
41282,   금융비용,,,,,,,,,,dart_InterestExpenseFinanceExpense,
41283,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
41284,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
41285,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
41286,법인세효과차감후기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
41287,   후속적으로 당기손익으로 재분류되지않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
41288,      확정급여제도의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
41289,      기타포괄손익-공정가치측정금융자산평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
41290,   후속적으로 당기손익으로 재분류될 수 있는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
41291,      매도가능금융자산평가손익,,,,,,,,,,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,
41292,당기총포괄이익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
41293,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
41294,   기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
41295,매출액,,,,,,,,,,ifrs-full_Revenue,
41296,   제품매출,,,,,,,,,,dart_RevenueFromSaleOfGoodsProduct,
41297,   상품매출,,,,,,,,,,dart_RevenueFromSaleOfGoodsMerchandise,
41298,   기타매출,,,,,,,,,,ifrs-full_OtherRevenue,
41299,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
41300,   제품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsProduct,
41301,   상품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsMerchandises,
41302,   기타매출원가,,,,,,,,,,dart_OtherCostOfSales,
41303,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
41304,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
41305,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
41306,기타수익,,,,,,,,,,dart_OtherGains,
41307,기타비용,,,,,,,,,,dart_OtherLosses,
41308,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
41309,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
41310,종속기업 및 공동기업 투자이익(손실),,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
41311,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
41312,법인세비용(수익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
41313,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
41314,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
41315,   당기손익으로 재분류되는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
41316,      지분법자본변동,,,,,,,,,,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,
41317,   당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
41318,      지분법이익잉여금변동,,,,,,,,,,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
41319,총포괄이익(손실),,,,,,,,,,ifrs-full_ComprehensiveIncome,
41320,주당이익(손실),,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
41321,   기본 및 희석주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
41322,매출액,,,,,,,,,,ifrs-full_Revenue,
41323,   제품매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsProduct,
41324,   상품매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsMerchandise,
41325,   기타매출액,,,,,,,,,,ifrs-full_OtherRevenue,
41326,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
41327,   제품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsProduct,
41328,   상품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsMerchandises,
41329,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
41330,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
41331,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
41332,기타수익,,,,,,,,,,dart_OtherGains,
41333,기타비용,,,,,,,,,,dart_OtherLosses,
41334,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
41335,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
41336,종속기업및관계기업투자손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
41337,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
41338,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
41339,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
41340,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
41341,   당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
41342,      기타포괄손익-공정가치측정유가증권평가손익,,,,,,,,,,,
41343,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
41344,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
41345,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
41346,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
41347,영업수익,,,,,,,,,,ifrs-full_Revenue,
41348,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
41349,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
41350,기타영업외수익,,,,,,,,,,dart_OtherGains,
41351,기타영업외비용,,,,,,,,,,dart_OtherLosses,
41352,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
41353,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
41354,종속기업및관계기업지분손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
41355,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
41356,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
41357,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
41358,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
41359,   당기손익재분류되지않는포괄손익,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
41360,      포괄손익인식자산공정가치변동,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
41361,      자기신용위험공정가치변동,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,
41362,      확정급여제도재측정손익,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
41363,   당기손익재분류되는포괄손익,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
41364,      매도가능금융자산포괄손익,,,,,,,,,,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,
41365,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
41366,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
41367,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
41368,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
41369,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
41370,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
41371,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
41372,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
41373,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
41374,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
41375,   이자수익,,,,,,,,,,dart_InterestIncomeFinanceIncome,
41376,   기타금융수익,,,,,,,,,,dart_OtherFinancialIncome,
41377,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
41378,   이자비용,,,,,,,,,,dart_InterestExpenseFinanceExpense,
41379,   외화환산손실(금융원가),,,,,,,,,,dart_LossesOnForeignExchangeTranslationsFinancialExpense,
41380,기타이익,,,,,,,,,,dart_OtherGains,
41381,기타손실,,,,,,,,,,dart_OtherLosses,
41382,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
41383,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
41384,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
41385,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
41386,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
41387,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
41388,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
41389,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
41390,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
41391,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
41392,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
41393,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
41394,기타이익,,,,,,,,,,dart_OtherGains,
41395,기타손실,,,,,,,,,,dart_OtherLosses,
41396,지분법손실,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
41397,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
41398,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
41399,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
41400,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
41401,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
41402,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
41403,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
41404,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
41405,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
41406,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
41407,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
41408,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
41409,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
41410,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
41411,기타이익,,,,,,,,,,dart_OtherGains,
41412,기타손실,,,,,,,,,,dart_OtherLosses,
41413,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
41414,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
41415,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
41416,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
41417,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
41418,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
41419,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
41420,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
41421,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
41422,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
41423,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
41424,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
41425,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
41426,   당기손익으로 재분류되지 않는항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
41427,      기타포괄손익-공정가치금융자산 평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
41428,      확정급여제도의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
41429,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
41430,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
41431,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
41432,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
41433,물류원가,,,,,,,,,,,
41434,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
41435,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
41436,기타이익,,,,,,,,,,dart_OtherGains,
41437,기타손실,,,,,,,,,,dart_OtherLosses,
41438,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
41439,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
41440,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
41441,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
41442,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
41443,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
41444,   당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
41445,      확정급여제도의 재측정손익(세후기타포괄손익),,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
41446,      기타포괄손익-공정가치 측정 금융자산 평가손익(세후기타포괄손익),,,,,,,,,,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,
41447,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
41448,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
41449,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
41450,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
41451,매출액,,,,,,,,,,ifrs-full_Revenue,
41452,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
41453,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
41454,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
41455,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
41456,금융이익,,,,,,,,,,ifrs-full_FinanceIncome,
41457,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
41458,기타영업외이익,,,,,,,,,,dart_OtherGains,
41459,기타영업외비용,,,,,,,,,,dart_OtherLosses,
41460,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
41461,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
41462,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
41463,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
41464,   후속적으로 당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
41465,      기타포괄손익-공정가치측정지분상품 평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
41466,      당기손익으로 재분류되지 않는 항목의 법인세,,,,,,,,,,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,
41467,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
41468,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
41469,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
41470,매출액,,,,,,,,,,ifrs-full_Revenue,
41471,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
41472,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
41473,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
41474,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
41475,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
41476,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
41477,기타수익,,,,,,,,,,dart_OtherGains,
41478,기타비용,,,,,,,,,,dart_OtherLosses,
41479,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
41480,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
41481,당기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
41482,총포괄손익,,,,,,,,,,ifrs-full_ComprehensiveIncome,
41483,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
41484,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
41485,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
41486,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
41487,기타포괄손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncome,
41488,   후속적으로 당기손익으로 재분류되지 않는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,
41489,      기타포괄손익-공정가치측정지분상품 평가손익,,,,,,,,,,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,
41490,      순확정급여부채의 재측정요소,,,,,,,,,,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,
41491,      종속기업 및 관계기업투자의 순확정급여부채의 재측정 지분,,,,,,,,,,,
41492,   후속적으로 당기손익으로 재분류되는 항목,,,,,,,,,,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,
41493,      종속기업 및 관계기업투자평가손익,,,,,,,,,,,
