,항목명,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월
1640,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1641,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1642,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1643,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1644,   급여,,,,,,,,,,dart_SalariesWages,
1645,   퇴직급여,,,,,,,,,,dart_ProvisionForSeveranceIndemnities,
1646,   복리후생비,,,,,,,,,,dart_EmployeeBenefits,
1647,   여비교통비,,,,,,,,,,dart_TravelExpenses,
1648,   차량유지비,,,,,,,,,,dart_VehicleMaintenanceExpenses,
1649,   통신비,,,,,,,,,,dart_CommunicationExpenses,
1650,   수도광열비,,,,,,,,,,dart_UtilityExpenses,
1651,   세금과공과,,,,,,,,,,dart_TaxesDues,
1652,   수선비,,,,,,,,,,dart_RepairExpenses,
1653,   보험료,,,,,,,,,,dart_InsurancePremiums,
1654,   접대비,,,,,,,,,,dart_EntertainmentExpenses,
1655,   회의비,,,,,,,,,,dart_ConferenceExpenses,
1656,   광고선전비,,,,,,,,,,dart_AdvertisingExpenses,
1657,   도서인쇄비,,,,,,,,,,dart_PublicationExpenses,
1658,   경상개발비,,,,,,,,,,dart_OrdinaryDevelopmentExpense,
1659,   교육훈련비,,,,,,,,,,dart_TrainingExpenses,
1660,   운반비,,,,,,,,,,dart_FreightExpenses,
1661,   지급수수료,,,,,,,,,,dart_Commissions,
1662,   소모품비,,,,,,,,,,dart_SupplyExpenses,
1663,   대손상각비(대손충당금환입),,,,,,,,,,dart_BadDebtExpenses,
1664,   감가상각비,,,,,,,,,,dart_DepreciationExpense,
1665,   무형자산상각비,,,,,,,,,,dart_AmortisationExpense,
1666,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1667,기타이익,,,,,,,,,,dart_OtherGains,
1668,   잡이익,,,,,,,,,,dart_MiscellaneousIncome,
1669,   기타대손충당금환입,,,,,,,,,,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,
1670,기타손실,,,,,,,,,,dart_OtherLosses,
1671,   유형자산처분손실,,,,,,,,,,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,
1672,   잡손실,,,,,,,,,,dart_MiscellaneousLosses,
1673,   기타의대손상각비,,,,,,,,,,dart_AllowanceForOtherDoubtfulAccounts,
1674,   외환차손,,,,,,,,,,dart_LossesForeignCurrencyTransactions,
1675,   외화환산손실,,,,,,,,,,dart_LossOnForeignExchangeTranslations,
1676,   지분법손실,,,,,,,,,,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,
1677,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1678,   이자수익,,,,,,,,,,dart_InterestIncomeFinanceIncome,
1679,   유동당기손익-공정가치측정금융자산평가이익(지분상품),,,,,,,,,,,
1680,   유동당기손익-공정가치측정금융자산평가이익(채무상품),,,,,,,,,,,
1681,   비유동당기손익-공정가치측정금융자산평가이익(채무상품),,,,,,,,,,,
1682,   유동당기손익-공정가치측정금융자산처분이익(지분상품),,,,,,,,,,,
1683,   외환차익(금융수익),,,,,,,,,,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,
1684,   외화환산이익(금융수익),,,,,,,,,,dart_GainsOnForeignExchangeTranslationsFinancialIncome,
1685,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
1686,   이자비용,,,,,,,,,,dart_InterestExpenseFinanceExpense,
1687,   유동당기손익-공정가치측정금융자산평가손실(지분상품),,,,,,,,,,,
1688,   비유동당기손익-공정가치측정금융자산평가손실(지분상품),,,,,,,,,,,
1689,   외환차손(금융원가),,,,,,,,,,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,
1690,   외화환산손실(금융원가),,,,,,,,,,dart_LossesOnForeignExchangeTranslationsFinancialExpense,
1691,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1692,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1693,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1694,당기순이익(손실)의 귀속,,,,,,,,,,,
1695,   지배기업의 소유주,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1696,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1697,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1698,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1699,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1700,매출액,,,,,,,,,,ifrs-full_Revenue,
1701,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1702,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1703,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1704,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1705,기타수익,,,,,,,,,,dart_OtherGains,
1706,기타비용,,,,,,,,,,dart_OtherLosses,
1707,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1708,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1709,종속기업및관계기업투자손실,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
1710,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1711,계속영업당기순손실,,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
1712,당기순손실,,,,,,,,,,ifrs-full_ProfitLoss,
1713,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1714,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1715,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
1716,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1717,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1718,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1719,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1720,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
1721,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1722,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
1723,기타수익,,,,,,,,,,dart_OtherGains,
1724,기타비용,,,,,,,,,,dart_OtherLosses,
1725,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1726,법인세비용(이익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1727,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1728,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1729,   기본및희석주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1730,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1731,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1732,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1733,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1734,지분법이익(손실),,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
1735,종속기업투자주식처분이익(손실),,,,,,,,,,,
1736,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1737,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1738,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
1739,기타이익,,,,,,,,,,dart_OtherGains,
1740,기타손실,,,,,,,,,,dart_OtherLosses,
1741,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1742,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1743,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
1744,중단영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
1745,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1746,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1747,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1748,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
1749,      중단영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
1750,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1751,      계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
1752,      중단영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,
1753,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1754,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1755,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1756,판매비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1757,관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1758,경상연구개발비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1759,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1760,   금융수익,,,,,,,,,,dart_OtherFinancialIncome,
1761,   금융원가,,,,,,,,,,dart_GainsOnForeignExchangeTranslationsFinancialIncome,
1762,   기타영업외이익,,,,,,,,,,,
1763,   기타영업외비용,,,,,,,,,,dart_OtherFinancialExpenses,
1764,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1765,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1766,계속영업당기순이익,,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
1767,중단영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
1768,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1769,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1770,   기본 및 희석주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1771,   계속영업 기본 및 희석주당순이익(손실),,,,,,,,,,,
1772,   중단영업 기본 및 희석주당순이익(손실),,,,,,,,,,,
1773,매출액,,,,,,,,,,ifrs-full_Revenue,
1774,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1775,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1776,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1777,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
1778,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1779,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
1780,기타영업외수익,,,,,,,,,,dart_OtherGains,
1781,기타영업외비용,,,,,,,,,,dart_OtherLosses,
1782,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1783,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1784,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1785,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1786,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1787,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1788,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1789,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1790,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1791,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1792,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1793,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1794,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
1795,기타영업외이익,,,,,,,,,,dart_OtherGains,
1796,기타영업외손실,,,,,,,,,,dart_OtherLosses,
1797,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1798,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1799,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1800,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1801,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1802,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1803,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1804,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1805,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1806,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1807,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1808,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1809,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1810,기타수익,,,,,,,,,,dart_OtherGains,
1811,기타비용,,,,,,,,,,dart_OtherLosses,
1812,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1813,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1814,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1815,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1816,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1817,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1818,   구형우선주 기본주당이익,,,,,,,,,,,
1819,   구형우선주 희석주당이익,,,,,,,,,,,
1820,매출액,,,,,,,,,,ifrs-full_Revenue,
1821,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1822,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1823,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1824,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1825,기타수익,,,,,,,,,,dart_OtherGains,
1826,기타비용,,,,,,,,,,dart_OtherLosses,
1827,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1828,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1829,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1830,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1831,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1832,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1833,   기본및희석주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1834,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1835,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1836,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1837,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1838,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1839,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1840,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1841,기타수익,,,,,,,,,,dart_OtherGains,
1842,기타비용,,,,,,,,,,dart_OtherLosses,
1843,기타손실,,,,,,,,,,dart_OtherLosses,
1844,   종속기업투자주식처분손실,,,,,,,,,,dart_LossesOnSaleOfInvestmentsInSubsidiaries,
1845,   관계기업/공동기업투자손상차손,,,,,,,,,,dart_ImpairmentLossesOnAssociates,
1846,   K-IFRS 1109에 따라 결정된 손상차손,,,,,,,,,,dart_ImpairmentLossDeterminedInAccordanceWithIFRS9,
1847,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1848,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1849,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1850,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1851,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1852,매출액,,,,,,,,,,ifrs-full_Revenue,
1853,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1854,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1855,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1856,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1857,기타이익,,,,,,,,,,dart_OtherGains,
1858,기타비용,,,,,,,,,,dart_OtherLosses,
1859,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1860,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1861,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1862,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1863,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1864,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1865,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1866,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1867,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1868,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1869,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1870,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1871,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1872,기타이익,,,,,,,,,,dart_OtherGains,
1873,기타손실,,,,,,,,,,dart_OtherLosses,
1874,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1875,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1876,지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
1877,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1878,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1879,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1880,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1881,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1882,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1883,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1884,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1885,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1886,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1887,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1888,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1889,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
1890,기타이익,,,,,,,,,,dart_OtherGains,
1891,기타손실,,,,,,,,,,dart_OtherLosses,
1892,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1893,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1894,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1895,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1896,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1897,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1898,매출액,,,,,,,,,,ifrs-full_Revenue,
1899,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1900,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1901,판매비와 관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1902,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
1903,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1904,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1905,기타수익,,,,,,,,,,dart_OtherGains,
1906,기타비용,,,,,,,,,,dart_OtherLosses,
1907,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1908,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1909,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
1910,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1911,   기본 및 희석 주당순이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1912,매출액,,,,,,,,,,ifrs-full_Revenue,
1913,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1914,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1915,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1916,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1917,기타수익,,,,,,,,,,dart_OtherGains,
1918,기타비용,,,,,,,,,,dart_OtherLosses,
1919,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1920,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1921,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1922,법인세비용(수익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1923,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1924,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1925,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1926,매출액,,,,,,,,,,ifrs-full_Revenue,
1927,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1928,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1929,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1930,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
1931,기타수익,,,,,,,,,,dart_OtherGains,
1932,기타비용,,,,,,,,,,dart_OtherLosses,
1933,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1934,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1935,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1936,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1937,당기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
1938,주당순손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1939,   기본주당순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1940,   희석주당순이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1941,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1942,   재화의 판매로 인한 수익(매출액),,,,,,,,,,ifrs-full_RevenueFromSaleOfGoods,
1943,      상품매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsMerchandise,
1944,      제품매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsProduct,
1945,   용역의 제공으로 인한 수익(매출액),,,,,,,,,,ifrs-full_RevenueFromRenderingOfServices,
1946,      임대수익,,,,,,,,,,dart_RevenueFromRenderingOfServicesRental,
1947,      용역매출액,,,,,,,,,,dart_RevenueFromServices,
1948,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1949,   재화의 판매로 인한 수익(매출액)에 대한 매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoods,
1950,      상품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsMerchandises,
1951,      제품매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsProduct,
1952,   용역의 제공으로 인한 수익(매출액)에 대한 매출원가,,,,,,,,,,dart_CostOfSalesFromRenderingOfServices,
1953,      임대매출원가/임대수익원가,,,,,,,,,,dart_CostOfSalesFromRenderingOfServicesRental,
1954,      용역매출원가,,,,,,,,,,dart_CostOfSalesFromServices,
1955,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1956,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1957,   급여,,,,,,,,,,dart_SalariesWages,
1958,   퇴직급여,,,,,,,,,,dart_ProvisionForSeveranceIndemnities,
1959,   복리후생비,,,,,,,,,,dart_EmployeeBenefits,
1960,   여비교통비,,,,,,,,,,dart_TravelExpenses,
1961,   접대비,,,,,,,,,,dart_EntertainmentExpenses,
1962,   통신비,,,,,,,,,,dart_CommunicationExpenses,
1963,   수도광열비,,,,,,,,,,dart_UtilityExpenses,
1964,   세금과공과,,,,,,,,,,dart_TaxesDues,
1965,   감가상각비,,,,,,,,,,dart_DepreciationExpense,
1966,   무형자산상각비,,,,,,,,,,dart_AmortisationExpense,
1967,   임차료,,,,,,,,,,dart_RentalExpenses,
1968,   수선비,,,,,,,,,,dart_RepairExpenses,
1969,   보험료,,,,,,,,,,dart_InsurancePremiums,
1970,   차량유지비,,,,,,,,,,dart_VehicleMaintenanceExpenses,
1971,   경상개발비,,,,,,,,,,dart_OrdinaryDevelopmentExpense,
1972,   운반비,,,,,,,,,,dart_FreightExpenses,
1973,   교육훈련비,,,,,,,,,,dart_TrainingExpenses,
1974,   도서인쇄비,,,,,,,,,,dart_PublicationExpenses,
1975,   소모품비,,,,,,,,,,dart_SupplyExpenses,
1976,   지급수수료,,,,,,,,,,dart_Commissions,
1977,   광고선전비,,,,,,,,,,dart_AdvertisingExpenses,
1978,   하자보수비,,,,,,,,,,dart_WarrantyExpenses,
1979,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1980,기타이익,,,,,,,,,,dart_OtherGains,
1981,   잡이익,,,,,,,,,,dart_MiscellaneousIncome,
1982,기타손실,,,,,,,,,,dart_OtherLosses,
1983,   잡손실,,,,,,,,,,dart_MiscellaneousLosses,
1984,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1985,   이자수익,,,,,,,,,,dart_InterestIncomeFinanceIncome,
1986,   당기손익인식금융자산평가이익(금융수익),,,,,,,,,,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,
1987,   외환차익(금융수익),,,,,,,,,,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,
1988,   외화환산이익(금융수익),,,,,,,,,,dart_GainsOnForeignExchangeTranslationsFinancialIncome,
1989,   배당금수익(금융수익),,,,,,,,,,dart_DividendIncome,
1990,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
1991,   이자비용,,,,,,,,,,dart_InterestExpenseFinanceExpense,
1992,   당기손익인식금융자산평가손실(금융원가),,,,,,,,,,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,
1993,   외환차손(금융원가),,,,,,,,,,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,
1994,   외화환산손실(금융원가),,,,,,,,,,dart_LossesOnForeignExchangeTranslationsFinancialExpense,
1995,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1996,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1997,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1998,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1999,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
2000,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
